,event,sys_clock,logical_clock,code,queue_length,msg,process
59,RECEIVE MESSAGE,60,167,-1,56,173,3
60,RECEIVE MESSAGE,61,174,-1,56,175,3
61,RECEIVE MESSAGE,62,176,-1,57,176,3
62,RECEIVE MESSAGE,63,177,-1,57,178,3
63,RECEIVE MESSAGE,64,179,-1,60,181,3
64,RECEIVE MESSAGE,65,182,-1,61,183,3
65,RECEIVE MESSAGE,66,184,-1,60,184,3
66,RECEIVE MESSAGE,67,185,-1,61,190,3
67,RECEIVE MESSAGE,68,191,-1,62,191,3
68,RECEIVE MESSAGE,69,192,-1,63,192,3
69,RECEIVE MESSAGE,70,193,-1,63,194,3
70,RECEIVE MESSAGE,71,195,-1,66,198,3
71,RECEIVE MESSAGE,72,199,-1,69,199,3
72,RECEIVE MESSAGE,73,200,-1,69,207,3
73,RECEIVE MESSAGE,74,208,-1,68,208,3
74,RECEIVE MESSAGE,75,209,-1,70,214,3
75,RECEIVE MESSAGE,76,215,-1,71,217,3
76,RECEIVE MESSAGE,77,218,-1,72,222,3
77,RECEIVE MESSAGE,78,223,-1,73,224,3
78,RECEIVE MESSAGE,79,225,-1,73,225,3
79,RECEIVE MESSAGE,80,226,-1,73,233,3
80,RECEIVE MESSAGE,81,234,-1,74,234,3
81,RECEIVE MESSAGE,82,235,-1,76,235,3
82,RECEIVE MESSAGE,83,236,-1,78,241,3
83,RECEIVE MESSAGE,84,242,-1,79,247,3
84,RECEIVE MESSAGE,85,248,-1,81,260,3
85,RECEIVE MESSAGE,86,261,-1,82,262,3
86,RECEIVE MESSAGE,87,263,-1,81,263,3
87,RECEIVE MESSAGE,88,264,-1,84,265,3
88,RECEIVE MESSAGE,89,266,-1,84,267,3
89,RECEIVE MESSAGE,90,268,-1,88,269,3
90,RECEIVE MESSAGE,91,270,-1,90,270,3
91,RECEIVE MESSAGE,92,271,-1,90,271,3
92,RECEIVE MESSAGE,93,272,-1,92,278,3
93,RECEIVE MESSAGE,94,279,-1,94,280,3
94,RECEIVE MESSAGE,95,281,-1,94,281,3
95,RECEIVE MESSAGE,96,282,-1,95,283,3
96,RECEIVE MESSAGE,97,284,-1,96,284,3
97,RECEIVE MESSAGE,98,285,-1,96,285,3
98,RECEIVE MESSAGE,99,286,-1,97,286,3
99,RECEIVE MESSAGE,100,287,-1,97,287,3
100,RECEIVE MESSAGE,101,288,-1,99,291,3
101,RECEIVE MESSAGE,102,292,-1,100,297,3
102,RECEIVE MESSAGE,103,298,-1,102,299,3
103,RECEIVE MESSAGE,104,300,-1,102,302,3
104,RECEIVE MESSAGE,105,303,-1,103,303,3
105,RECEIVE MESSAGE,106,304,-1,102,304,3
106,RECEIVE MESSAGE,107,305,-1,103,305,3
107,RECEIVE MESSAGE,108,306,-1,105,311,3
108,RECEIVE MESSAGE,109,312,-1,107,312,3
109,RECEIVE MESSAGE,110,313,-1,107,313,3
110,RECEIVE MESSAGE,111,314,-1,108,315,3
111,RECEIVE MESSAGE,112,316,-1,108,316,3
112,RECEIVE MESSAGE,113,317,-1,107,321,3
113,RECEIVE MESSAGE,114,322,-1,108,323,3
114,RECEIVE MESSAGE,115,324,-1,110,330,3
115,RECEIVE MESSAGE,116,331,-1,112,333,3
116,RECEIVE MESSAGE,117,334,-1,114,337,3
117,RECEIVE MESSAGE,118,338,-1,114,344,3
118,RECEIVE MESSAGE,119,345,-1,114,345,3
119,RECEIVE MESSAGE,120,346,-1,115,351,3
120,RECEIVE MESSAGE,121,352,-1,114,353,3
121,RECEIVE MESSAGE,122,354,-1,116,354,3
122,RECEIVE MESSAGE,123,355,-1,117,356,3
123,RECEIVE MESSAGE,124,357,-1,119,357,3
124,RECEIVE MESSAGE,125,358,-1,120,359,3
125,RECEIVE MESSAGE,126,360,-1,119,361,3
126,RECEIVE MESSAGE,127,362,-1,120,369,3
127,RECEIVE MESSAGE,128,370,-1,120,373,3
128,RECEIVE MESSAGE,129,374,-1,120,375,3
129,RECEIVE MESSAGE,130,376,-1,122,379,3
130,RECEIVE MESSAGE,131,380,-1,123,382,3
131,RECEIVE MESSAGE,132,383,-1,123,383,3
132,RECEIVE MESSAGE,133,384,-1,123,390,3
133,RECEIVE MESSAGE,134,391,-1,123,391,3
134,RECEIVE MESSAGE,135,392,-1,123,392,3
135,RECEIVE MESSAGE,136,393,-1,125,393,3
136,RECEIVE MESSAGE,137,394,-1,125,394,3
137,RECEIVE MESSAGE,138,395,-1,125,397,3
138,RECEIVE MESSAGE,139,398,-1,126,399,3
139,RECEIVE MESSAGE,140,400,-1,125,400,3
140,RECEIVE MESSAGE,141,401,-1,124,401,3
141,RECEIVE MESSAGE,142,402,-1,125,403,3
142,RECEIVE MESSAGE,143,404,-1,125,415,3
143,RECEIVE MESSAGE,144,416,-1,127,416,3
144,RECEIVE MESSAGE,145,417,-1,129,417,3
145,RECEIVE MESSAGE,146,418,-1,130,419,3
146,RECEIVE MESSAGE,147,420,-1,134,422,3
147,RECEIVE MESSAGE,148,423,-1,136,425,3
148,RECEIVE MESSAGE,149,426,-1,136,426,3
149,RECEIVE MESSAGE,150,427,-1,139,432,3
150,RECEIVE MESSAGE,151,433,-1,138,434,3
151,RECEIVE MESSAGE,152,435,-1,138,435,3
152,RECEIVE MESSAGE,153,436,-1,139,444,3
153,RECEIVE MESSAGE,154,445,-1,138,447,3
154,RECEIVE MESSAGE,155,448,-1,138,452,3
155,RECEIVE MESSAGE,156,453,-1,138,453,3
156,RECEIVE MESSAGE,157,454,-1,139,455,3
157,RECEIVE MESSAGE,158,456,-1,140,457,3
158,RECEIVE MESSAGE,159,458,-1,140,458,3
159,RECEIVE MESSAGE,160,459,-1,141,461,3
160,RECEIVE MESSAGE,161,462,-1,141,462,3
161,RECEIVE MESSAGE,162,463,-1,140,464,3
162,RECEIVE MESSAGE,163,465,-1,143,467,3
163,RECEIVE MESSAGE,164,468,-1,145,469,3
164,RECEIVE MESSAGE,165,470,-1,145,471,3
165,RECEIVE MESSAGE,166,472,-1,144,472,3
166,RECEIVE MESSAGE,167,473,-1,146,475,3
167,RECEIVE MESSAGE,168,476,-1,147,479,3
168,RECEIVE MESSAGE,169,480,-1,148,485,3
169,RECEIVE MESSAGE,170,486,-1,150,487,3
170,RECEIVE MESSAGE,171,488,-1,153,488,3
171,RECEIVE MESSAGE,172,489,-1,153,490,3
172,RECEIVE MESSAGE,173,491,-1,152,494,3
173,RECEIVE MESSAGE,174,495,-1,154,496,3
174,RECEIVE MESSAGE,175,497,-1,154,497,3
175,RECEIVE MESSAGE,176,498,-1,155,498,3
176,RECEIVE MESSAGE,177,499,-1,155,500,3
177,RECEIVE MESSAGE,178,501,-1,154,501,3
178,RECEIVE MESSAGE,179,502,-1,154,504,3
179,RECEIVE MESSAGE,180,505,-1,154,505,3
180,RECEIVE MESSAGE,181,506,-1,155,506,3
181,RECEIVE MESSAGE,182,507,-1,157,510,3
182,RECEIVE MESSAGE,183,511,-1,157,513,3
183,RECEIVE MESSAGE,184,514,-1,157,516,3
184,RECEIVE MESSAGE,185,517,-1,158,517,3
185,RECEIVE MESSAGE,186,518,-1,159,520,3
186,RECEIVE MESSAGE,187,521,-1,159,522,3
187,RECEIVE MESSAGE,188,523,-1,159,524,3
188,RECEIVE MESSAGE,189,525,-1,160,529,3
189,RECEIVE MESSAGE,190,530,-1,161,532,3
190,RECEIVE MESSAGE,191,533,-1,161,533,3
191,RECEIVE MESSAGE,192,534,-1,164,538,3
192,RECEIVE MESSAGE,193,539,-1,163,539,3
193,RECEIVE MESSAGE,194,540,-1,164,541,3
