,event,sys_clock,logical_clock,code,queue_length,msg,process
180,RECEIVE MESSAGE,181,378,-1,302,380,2
181,RECEIVE MESSAGE,182,381,-1,303,383,2
182,RECEIVE MESSAGE,183,384,-1,303,385,2
183,RECEIVE MESSAGE,184,386,-1,306,387,2
184,RECEIVE MESSAGE,185,388,-1,306,390,2
185,RECEIVE MESSAGE,186,391,-1,306,391,2
186,RECEIVE MESSAGE,187,392,-1,307,393,2
187,RECEIVE MESSAGE,188,394,-1,308,394,2
188,RECEIVE MESSAGE,189,395,-1,311,396,2
189,RECEIVE MESSAGE,190,397,-1,314,399,2
190,RECEIVE MESSAGE,191,400,-1,316,404,2
191,RECEIVE MESSAGE,192,405,-1,318,405,2
192,RECEIVE MESSAGE,193,406,-1,321,406,2
193,RECEIVE MESSAGE,194,407,-1,321,407,2
