,event,sys_clock,logical_clock,code,queue_length,msg,process
0,SENT to 3056,1,1,1,0,,3
1,INTERNAL EVENT,2,2,3,0,,3
2,SENT to 3056,3,3,1,0,,3
3,RECEIVE MESSAGE,4,4,-1,1,9.0,3
4,RECEIVE MESSAGE,5,10,-1,2,11.0,3
5,RECEIVE MESSAGE,6,12,-1,1,12.0,3
6,RECEIVE MESSAGE,7,13,-1,2,13.0,3
7,RECEIVE MESSAGE,8,14,-1,4,18.0,3
8,RECEIVE MESSAGE,9,19,-1,6,19.0,3
9,RECEIVE MESSAGE,10,20,-1,6,21.0,3
10,RECEIVE MESSAGE,11,22,-1,6,22.0,3
11,RECEIVE MESSAGE,12,23,-1,8,23.0,3
12,RECEIVE MESSAGE,13,24,-1,9,24.0,3
13,RECEIVE MESSAGE,14,25,-1,9,25.0,3
14,RECEIVE MESSAGE,15,26,-1,9,23.0,3
15,RECEIVE MESSAGE,16,27,-1,10,27.0,3
16,RECEIVE MESSAGE,17,28,-1,11,28.0,3
17,RECEIVE MESSAGE,18,29,-1,11,32.0,3
18,RECEIVE MESSAGE,19,33,-1,11,33.0,3
19,RECEIVE MESSAGE,20,34,-1,13,32.0,3
20,RECEIVE MESSAGE,21,35,-1,14,33.0,3
21,RECEIVE MESSAGE,22,36,-1,14,36.0,3
22,RECEIVE MESSAGE,23,37,-1,15,40.0,3
23,RECEIVE MESSAGE,24,41,-1,17,42.0,3
24,RECEIVE MESSAGE,25,43,-1,19,45.0,3
25,RECEIVE MESSAGE,26,46,-1,20,43.0,3
26,RECEIVE MESSAGE,27,47,-1,21,47.0,3
27,RECEIVE MESSAGE,28,48,-1,22,48.0,3
28,RECEIVE MESSAGE,29,49,-1,22,49.0,3
29,RECEIVE MESSAGE,30,50,-1,23,52.0,3
30,RECEIVE MESSAGE,31,53,-1,25,54.0,3
31,RECEIVE MESSAGE,32,55,-1,25,55.0,3
32,RECEIVE MESSAGE,33,56,-1,26,52.0,3
33,RECEIVE MESSAGE,34,57,-1,28,58.0,3
34,RECEIVE MESSAGE,35,59,-1,30,59.0,3
35,RECEIVE MESSAGE,36,60,-1,31,61.0,3
36,RECEIVE MESSAGE,37,62,-1,32,62.0,3
37,RECEIVE MESSAGE,38,63,-1,32,64.0,3
38,RECEIVE MESSAGE,39,65,-1,33,65.0,3
39,RECEIVE MESSAGE,40,66,-1,33,64.0,3
40,RECEIVE MESSAGE,41,67,-1,33,67.0,3
41,RECEIVE MESSAGE,42,68,-1,35,65.0,3
42,RECEIVE MESSAGE,43,69,-1,37,69.0,3
43,RECEIVE MESSAGE,44,70,-1,38,70.0,3
44,RECEIVE MESSAGE,45,71,-1,39,71.0,3
45,RECEIVE MESSAGE,46,72,-1,41,72.0,3
46,RECEIVE MESSAGE,47,73,-1,43,74.0,3
47,RECEIVE MESSAGE,48,75,-1,45,75.0,3
48,RECEIVE MESSAGE,49,76,-1,46,77.0,3
49,RECEIVE MESSAGE,50,78,-1,48,78.0,3
50,RECEIVE MESSAGE,51,79,-1,48,80.0,3
51,RECEIVE MESSAGE,52,81,-1,50,83.0,3
52,RECEIVE MESSAGE,53,84,-1,50,83.0,3
53,RECEIVE MESSAGE,54,85,-1,50,84.0,3
54,RECEIVE MESSAGE,55,86,-1,51,85.0,3
55,RECEIVE MESSAGE,56,87,-1,53,85.0,3
56,RECEIVE MESSAGE,57,88,-1,53,89.0,3
57,RECEIVE MESSAGE,58,90,-1,55,90.0,3
58,RECEIVE MESSAGE,59,91,-1,54,89.0,3
59,RECEIVE MESSAGE,60,92,-1,55,93.0,3
60,RECEIVE MESSAGE,61,94,-1,57,91.0,3
61,RECEIVE MESSAGE,62,95,-1,58,94.0,3
62,RECEIVE MESSAGE,63,96,-1,58,96.0,3
63,RECEIVE MESSAGE,64,97,-1,58,97.0,3
64,RECEIVE MESSAGE,65,98,-1,58,96.0,3
65,RECEIVE MESSAGE,66,99,-1,59,99.0,3
66,RECEIVE MESSAGE,67,100,-1,61,101.0,3
67,RECEIVE MESSAGE,68,102,-1,60,102.0,3
68,RECEIVE MESSAGE,69,103,-1,62,102.0,3
69,RECEIVE MESSAGE,70,104,-1,62,105.0,3
70,RECEIVE MESSAGE,71,106,-1,62,108.0,3
71,RECEIVE MESSAGE,72,109,-1,62,110.0,3
72,RECEIVE MESSAGE,73,111,-1,61,110.0,3
73,RECEIVE MESSAGE,74,112,-1,63,112.0,3
74,RECEIVE MESSAGE,75,113,-1,65,115.0,3
75,RECEIVE MESSAGE,76,116,-1,66,116.0,3
76,RECEIVE MESSAGE,77,117,-1,69,117.0,3
77,RECEIVE MESSAGE,78,118,-1,68,118.0,3
78,RECEIVE MESSAGE,79,119,-1,67,119.0,3
79,RECEIVE MESSAGE,80,120,-1,68,120.0,3
80,RECEIVE MESSAGE,81,121,-1,68,121.0,3
81,RECEIVE MESSAGE,82,122,-1,69,122.0,3
82,RECEIVE MESSAGE,83,123,-1,69,123.0,3
83,RECEIVE MESSAGE,84,124,-1,70,124.0,3
84,RECEIVE MESSAGE,85,125,-1,71,126.0,3
85,RECEIVE MESSAGE,86,127,-1,72,127.0,3
86,RECEIVE MESSAGE,87,128,-1,72,128.0,3
87,RECEIVE MESSAGE,88,129,-1,72,129.0,3
88,RECEIVE MESSAGE,89,130,-1,72,130.0,3
89,RECEIVE MESSAGE,90,131,-1,73,131.0,3
90,RECEIVE MESSAGE,91,132,-1,74,132.0,3
91,RECEIVE MESSAGE,92,133,-1,74,133.0,3
92,RECEIVE MESSAGE,93,134,-1,76,134.0,3
93,RECEIVE MESSAGE,94,135,-1,78,135.0,3
94,RECEIVE MESSAGE,95,136,-1,79,132.0,3
95,RECEIVE MESSAGE,96,137,-1,79,137.0,3
96,RECEIVE MESSAGE,97,138,-1,80,138.0,3
97,RECEIVE MESSAGE,98,139,-1,79,139.0,3
98,RECEIVE MESSAGE,99,140,-1,81,140.0,3
99,RECEIVE MESSAGE,100,141,-1,83,142.0,3
100,RECEIVE MESSAGE,101,143,-1,82,144.0,3
101,RECEIVE MESSAGE,102,145,-1,85,145.0,3
102,RECEIVE MESSAGE,103,146,-1,86,147.0,3
103,RECEIVE MESSAGE,104,148,-1,86,147.0,3
104,RECEIVE MESSAGE,105,149,-1,87,151.0,3
105,RECEIVE MESSAGE,106,152,-1,87,148.0,3
106,RECEIVE MESSAGE,107,153,-1,88,154.0,3
107,RECEIVE MESSAGE,108,155,-1,88,152.0,3
108,RECEIVE MESSAGE,109,156,-1,89,155.0,3
109,RECEIVE MESSAGE,110,157,-1,88,157.0,3
110,RECEIVE MESSAGE,111,158,-1,87,160.0,3
111,RECEIVE MESSAGE,112,161,-1,89,157.0,3
112,RECEIVE MESSAGE,113,162,-1,90,162.0,3
113,RECEIVE MESSAGE,114,163,-1,91,165.0,3
114,RECEIVE MESSAGE,115,166,-1,90,166.0,3
115,RECEIVE MESSAGE,116,167,-1,91,168.0,3
116,RECEIVE MESSAGE,117,169,-1,91,169.0,3
117,RECEIVE MESSAGE,118,170,-1,92,170.0,3
118,RECEIVE MESSAGE,119,171,-1,91,172.0,3
119,RECEIVE MESSAGE,120,173,-1,91,173.0,3
120,RECEIVE MESSAGE,121,174,-1,90,175.0,3
121,RECEIVE MESSAGE,122,176,-1,90,177.0,3
122,RECEIVE MESSAGE,123,178,-1,91,181.0,3
123,RECEIVE MESSAGE,124,182,-1,91,177.0,3
124,RECEIVE MESSAGE,125,183,-1,92,184.0,3
125,RECEIVE MESSAGE,126,185,-1,91,185.0,3
126,RECEIVE MESSAGE,127,186,-1,92,182.0,3
127,RECEIVE MESSAGE,128,187,-1,93,183.0,3
128,RECEIVE MESSAGE,129,188,-1,93,192.0,3
129,RECEIVE MESSAGE,130,193,-1,94,192.0,3
130,RECEIVE MESSAGE,131,194,-1,95,190.0,3
131,RECEIVE MESSAGE,132,195,-1,96,193.0,3
132,RECEIVE MESSAGE,133,196,-1,95,196.0,3
133,RECEIVE MESSAGE,134,197,-1,96,197.0,3
134,RECEIVE MESSAGE,135,198,-1,98,204.0,3
135,RECEIVE MESSAGE,136,205,-1,98,201.0,3
136,RECEIVE MESSAGE,137,206,-1,99,206.0,3
137,RECEIVE MESSAGE,138,207,-1,102,207.0,3
138,RECEIVE MESSAGE,139,208,-1,102,204.0,3
139,RECEIVE MESSAGE,140,209,-1,103,209.0,3
140,RECEIVE MESSAGE,141,210,-1,104,210.0,3
141,RECEIVE MESSAGE,142,211,-1,107,208.0,3
142,RECEIVE MESSAGE,143,212,-1,107,213.0,3
143,RECEIVE MESSAGE,144,214,-1,107,214.0,3
144,RECEIVE MESSAGE,145,215,-1,108,212.0,3
145,RECEIVE MESSAGE,146,216,-1,108,215.0,3
